_id,Id,ISBN,Bookshelf,Tags,Wishlist,Pages_Read,Read,Rating,Signed,Copies,Title,Language,Categories,Authors,Translators,Publisher,Pages,Published_At,Format,Description,Date_added,Started,Ended,Series,Volume,Subtitle,Short_note,Editors,Illustrators
66bde628e86033ccbc24094c,22921,9780811204811,Japanese Novels,"Bungo Stray Dogs,Literary Classics,Biography/ Non-Fiction",0,176,1,4,0,1,No Longer Human,en,Literary,Osamu Dazai,Donald Keene,New Directions,176,1981-01-06T00:00:00.000Z,paperback,"Portraying himself as a failure, the protagonist of Osamu Dazai's No Longer Human narrates a seemingly normal life even while he feels himself incapable of understanding human beings. Oba Yozo's attempts to reconcile himself to the world around him begin in early childhood, continue through high school, where he becomes a ""clown"" to mask his alienation, and eventually lead to a failed suicide attempt as an adult. Without sentimentality, he records the casual cruelties of life and its fleeting moments of human connection and tenderness.",2021-11-27T00:00:00.000Z,,,,,,,,
66bde628e86033ccbc24094d,139198,9780140449136,Russian Novels,"Literary Classics,Bungo Stray Dogs",0,718,1,4.5,0,1,Crime and Punishment,en,"Literary,Fiction Classics,Classics",Fyodor Dostoyevsky,David McDuff,Penguin Classics,718,2002-12-31T00:00:00.000Z,paperback,"Nominated as one of America’s best-loved novels by PBS’s The Great American Read\n\nRaskolnikov, a destitute and desperate former student, wanders through the slums of St Petersburg and commits a random murder without remorse or regret. He imagines himself to be a great man, a Napoleon: acting for a higher purpose beyond conventional moral law. But as he embarks on a dangerous game of cat and mouse with a suspicious police investigator, Raskolnikov is pursued by the growing voice of his conscience and finds the noose of his own guilt tightening around his neck. Only Sonya, a downtrodden prostitute, can offer the chance of redemption.This vivid translation by David McDuff has been acclaimed as the most accessible version of Dostoyevsky’s great novel, rendering its dialogue with a unique force and naturalism. This edition also includes a new chronology of Dostoyevsky’s life and work.",2021-11-27T00:00:00.000Z,2021-11-27T00:00:00.000Z,2021-12-07T00:00:00.000Z,,,,,,
66bde628e86033ccbc24094e,23585,9780099549482,English Classics,Literary Classics,0,309,1,2.5,0,1,"To Kill a Mockingbird (To Kill a Mockingbird, #1)",en,Classics,Harper Lee,,Arrow Books Ltd,309,2010-06-24T00:00:00.000Z,paperback,"Shoot all the bluejays you want, if you can hit 'em, but remember it's a sin to kill a mockingbird.'\n\nA lawyer's advice to his children as he defends the real mockingbird of Harper Lee's classic novel - a black man charged with the rape of a white girl. Through the young eyes of Scout and Jem Finch, Harper Lee explores the irrationality of adult attitudes to race and class in the Deep South of the thirties. The conscience of a town steeped in prejudice, violence and hypocrisy is pricked by the stamina of one man's struggle for justice. But the weight of history will only tolerate so much.\n\nTo Kill a Mockingbird is a coming-of-age story, an anti-racist novel, a historical drama of the Great Depression and a sublime example of the Southern writing tradition.",2021-11-27T00:00:00.000Z,,,,,,,,
66bde628e86033ccbc24094f,52037,9781944937300,Manga ,I hear the sunsport,0,200,1,3,0,1,I Hear the Sunspot,en,"Romance,Graphic Novels: Manga",Yuki Fumino,,One Peace Books,200,2017-08-15T00:00:00.000Z,paperback,"Because of a hearing disability, Kohei is often misunderstood and has trouble integrating into life on campus, so he learns to keep his distance. That is until he meets the outspoken and cheerful Taichi. He tells Kohei that his hearing loss is not his fault. Taichi's words cut through Kohei's usual defense mechanisms and open his heart. More than friends, less than lovers, their relationship changes Kohei forever.",2021-11-27T00:00:00.000Z,,,I Hear the Sunspot,1,,,,
66bde628e86033ccbc240950,318704,9781642730043,Manga ,I hear the sunsport,0,242,1,3,0,1,I Hear the Sunspot: Limit Volume 1,en,"Romance,Graphic Novels: Manga",Yuki Fumino,,One Peace Books,242,2018-11-20T00:00:00.000Z,paperback,"""You rescued me from a world without sound. If it wasn't for you, I never would've known the world was such an amazing place!"" Because of a hearing disability, university student Kohei had made a habit of distancing himself from those around him. But after meeting the exceedingly cheerful Taichi, he gradually begins to embrace a more positive outlook on life. Kohei eventually begins to see Taichi as more than a friend, and after he finally confesses his love to Taichi, the feelings become mutual. In this new addition to the I Hear the Sunspot series, Kohei continues on as a student, while Taichi makes his way out into the working world to pursue his own calling and the two begin a new life together!",2021-11-27T00:00:00.000Z,,,I Hear the Sunspot: Limit,1,,,,
66bde628e86033ccbc240951,52038,9781642730289,Manga ,I hear the sunsport,0,260,1,3,0,1,I Hear the Sunspot: Limit Volume 2,en,"Romance,Graphic Novels: Manga",Yuki Fumino,Stephen Kohler,One Peace Books,260,2019-09-17T00:00:00.000Z,paperback,"Kohei is a college student who, because of his hearing loss, tends to distance himself from others. His attitude starts to change after he crosses paths with an ever-optimistic classmate named Taichi. And over time, the two begin to develop feelings for each other. As the story continues, the pair tries to balance their budding relationship alongside Taichi's inspiring new career and Kohei's continued studies at school. But the harder they try to make things work, the more misunderstandings they seem to encounter.",2021-11-27T00:00:00.000Z,,,I Hear the Sunspot: Limit,2,,,,
66bde628e86033ccbc240952,1401148,9781642731033,Manga ,I hear the sunsport,0,328,1,3,0,1,I Hear the Sunspot: Limit Volume 3,en,Graphic Novels: Manga,Yuki Fumino,Stephen Kohler,One Peace Books,328,2021-04-13T00:00:00.000Z,paperback,"Stunningly handsome Kohei Sugihara was outgoing and popular with the girls at school. But when a sudden illness left him with partial hearing loss, he grew quiet and reluctant to engage with others. At college, a chance encounter with an ever-optimistic classmate named Taichi Sagawa helped Kohei open up once more. And over time, the two began to develop feelings for each other. As the story continues, the pair tries to balance their budding relationship alongside Taichi's inspiring new career and Kohei's continued studies. But things don't always go as planned. One day, seemingly out of nowhere, Kohei announces that maybe they should spend some time apart.",2021-11-27T00:00:00.000Z,,,I Hear the Sunspot: Limit,3,,,,
66bde628e86033ccbc240954,87821,9781421576084,Manga ,Assasination Classroom,0,195,1,2.5,0,1,"Assassination Classroom, Vol. 02: Time for Grown-Ups",en,Graphic Novels: Manga,Yūsei Matsui,Tetsuichiro Miyaki,VIZ Media LLC,195,2015-02-03T00:00:00.000Z,paperback,"A strange new teacher is introduced to class 3-E at Kunugigaoka Junior High School. The teacher is a round-headed, tentacled alien capable of moving at speeds of up to Mach 20 and whose color changes depending on his mood. Prior to introducing himself to his new class, he managed to carve out a large chunk of the moon to become a permanent crescent moon. In a year, he plots to destroy the earth, but decides to teach a junior high school class in the meantime for reasons unknown. With this strange alien having effectively taken over the world, the government reluctantly complies with his request on the condition that he does not harm his students.\n\nAffectionately, the students of class 3-E call him Koro-sensei, the unkillable teacher. These same students greet him everyday with an assassination attempt in their journey to become professional hitmen, to save the world by eventually murdering their own teacher, and to earn 10 billion yen from the government.",2021-11-28T00:00:00.000Z,,,Assassination Classroom,2,,,,
66bde628e86033ccbc240955,168161,9781421576107,Manga ,Assasination Classroom,0,192,1,2.5,0,1,"Assassination Classroom, Vol. 04: Time to Face the Unbelievable",en,Graphic Novels: Manga,Yūsei Matsui,Tetsuichiro Miyaki,VIZ Media LLC,192,2015-06-02T00:00:00.000Z,paperback,"Ever caught yourself screaming, ""I could just kill that teacher""? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nEnglish teacher Irina's assassination mentor makes an appearance and the two compete-using special agent Karasuma as their target. Another transfer student/would-be assassin joins the class, accompanied by a guardian who claims to be Koro Sensei's...little brother?! A tentacle showdown ensues, sending everyone into a tentacle tizzy. Then, the 3-E students face humiliation yet again during a school baseball exhibition match. Plus, more secrets of Koro Sensei's mysterious past revealed...!",2021-11-28T00:00:00.000Z,,,Assassination Classroom,4,"Assassination Classroom, Vol. 4 (4)",,,
66bde628e86033ccbc240956,168162,9781421576114,Manga ,Assasination Classroom,0,192,1,2.5,0,1,"Assassination Classroom, Vol. 05: Time to Show Off a Hidden Talent",en,Graphic Novels: Manga,Yūsei Matsui,Tetsuichiro Miyaki,VIZ Media LLC,192,2015-08-04T00:00:00.000Z,paperback,"Intramural relations are at an all-time low: Principal Asano wants to crush Koro Sensei's 3-E baseball team while Koro Sensei wants to avenge Principal Asano's sabotage of 3-E's midterms. Then the government sends in a new Special Forces operative—a ruthless father figure who tests Karasuma's combat coaching skills. You'll never guess which student does him proud! And when Koro Sensei digs a swimming pool to help his students cool off, they discover a new weakness of his—as well as how cute their classmates look in swimsuits!",2021-11-28T00:00:00.000Z,,,Assassination Classroom,5,"Assassination Classroom, Vol. 5 (5)",,,
66bde628e86033ccbc240957,168166,9781421582818,Manga ,Assasination Classroom,0,192,1,2.5,0,1,"Assassination Classroom, Vol. 09: A Shocking Time",en,Graphic Novels: Manga,Yūsei Matsui,Tetsuichiro Miyaki,VIZ Media LLC,192,2016-04-05T00:00:00.000Z,paperback,"Ever caught yourself screaming, ""I could just kill that teacher""? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nNagisa risks life and limb in an attempt to take down the mastermind behind a biological attack. After the dust settles, Koro Sensei tries to ignite some summer romances between the students of 3-E. Their teacher Irina Jelavitch, at least, has her sights on someone…and everyone happily conspires to bring them together! Back at school, one of the 3-E students defects from the ranks for all the wrong reasons. How will they bring him back before he inflicts irrevocable damage on them all…?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,9,"Assassination Classroom, Vol. 9 (9)",,,
66bde628e86033ccbc240958,53494,9781421583235,Manga ,Assasination Classroom,0,208,1,2.5,0,1,"Assassination Classroom, Vol. 11",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,208,2016-08-02T00:00:00.000Z,paperback,"Ever caught yourself screaming, ""I could just kill that teacher""? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nClass 3-E student Isogai breaks the school rules by working part-time to help support his family. When Gakushu and the Big Four students find out, they use his secret as leverage to force 3-E to participate in a bizarre sports day competition. Soon it’s time for the school’s midterm competition as well, but when some 3-E students accidentally injure the elderly owner of a day care, Koro Sensei forbids them from studying and orders them to replace him until he recovers! Assassination is one thing, but babysitting little kids…?!",2021-11-28T00:00:00.000Z,,,Assassination Classroom,11,,,,
66bde628e86033ccbc240959,168168,9781421584447,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 13",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2016-12-06T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, ""I could just kill that teacher""? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nThe Grim Reaper sets up a lethal trap that buries Mr. Karasuma and Ms. Vitch alive. Will Mr. Karasuma’s repressed feelings surface before he and Ms. Vitch do? And how will Mr. Karasuma face Death? Then, despite his vow to destroy the planet in March, Koro Sensei offers career counseling to his students. Nagisa’s professional goal raises some serious issues. And finally, it’s time for the next school festival showdown. Class A and Class E compete for the most customers. If they build it, will they come…to the top of 3-E’s remote mountaintop?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,13,"Assassination Classroom, Vol. 13 (13)",,,
66bde628e86033ccbc24095a,168169,9781421585055,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 14",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2017-02-07T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, ""I could just kill that teacher""?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nLowly Class E and elite Class A compete for the most customers at their school festival booths. So far, the students of Class E are holding their own, despite their location on the mountaintop. Then a parade of familiar faces, some welcome and some…not so much…drop by with surprising consequences. Will Principal Asano’s son Gakushu be able to maintain his position as the illustrious leader of Class A? Who could possibly replace him in hopes of leading the students to victory and subjugating the weak…?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,14,,,,
66bde628e86033ccbc24095b,168170,9781421586410,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 15",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2017-04-04T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, ""I could just kill that teacher""?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nSeveral secret pasts are finally revealed this volume: The tragedy that led Principal Asano to develop his harsh—some would say brutal, sadistic and inhumane—pedagogical methods, the relationship that gives one 3-E student a personal motivation to assassinate her teacher, and even Koro Sensei’s origin story! Will the students be more or less motivated to assassinate their teacher after they know his former secret identity? And what lengths will shy Nagisa go to in order to rein in the student who wants to get revenge on Koro Sensei? Also, it’s time for…lunch theater! Which member of 3-E will be the star?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,15,,,,
66bde628e86033ccbc24095c,363463,9781421593388,Manga ,Assasination Classroom,0,192,1,2.5,0,1,"Assassination Classroom, Vol. 20",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,192,2018-02-06T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, “I could just kill that teacher”?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he’s the best teacher you’ve ever had? Giving you an “F” on a quiz? Mispronouncing your name during roll call... again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you’re committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach’s alien technology, bizarre powers and... tentacles?!\n\nThe battle for Koro Sensei’s life against a multinational operation’s soldiers and weaponry is difficult enough, but now his creator and former protégé, mad scientist Yanagisawa and Grim Reaper II, join the battle to destroy him—and they’ve both had major enhancements! But the stakes abruptly change when a 3-E student is fatally caught in the crossfire… If there’s one thing that enrages 3-E’s teacher, it’s harming—let alone killing—his students! Koro Sensei’s fury and ingenuity know no bounds, even as fate inexorably catches up to him…",2021-11-28T00:00:00.000Z,,,Assassination Classroom,20,,,,
66bde628e86033ccbc24095d,363462,9781421593371,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 19",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2017-12-05T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, “I could justkillthat teacher”?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he’s the best teacher you’ve ever had? Giving you an “F” on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you’re committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach’s alien technology, bizarre powers and...tentacles?!\n\nKoro Sensei’s lessons in verbal defense are put to the test when Karma must use his brains instead of his brawn to rescue a classmate. Then things finally begin to go smoothly for the students of 3-E. Everyone receives some good news about their futures, and Nagisa settles on a career goal. But the peace is broken when the world’s nations miraculously manage to coordinate their efforts long enough to launch a plan to assassinate Koro Sensei—with the aid of the strongest mercenary in the world and an ultimate weapon! Will anyone break ranks to protect everyone’s favorite tentacled teacher…?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,19,"Assassination Classroom, Vol. 19 (19)",,,
66bde628e86033ccbc24095e,363460,9781421590936,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 18",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2017-10-03T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, “I could justkillthat teacher”?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he’s the best teacher you’ve ever had? Giving you an “F” on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you’re committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach’s alien technology, bizarre powers and...tentacles?!\n\nTwo classmates travel to the International Space Station in hopes of learning the secret to saving Koro Sensei’s life. Meanwhile, Yanagisawa and upstart Grim Reaper II train ever harder to assassinate him. Then, when academic setbacks lower the spirits of his students, Koro Sensei comes up with an ingenious—or perhaps idiotic—way to cheer them up. Next, Valentine’s Day arrives! Will any of the 3-E students or teachers find true love? And will the meddling and teasing of the others help or hinder cupid’s arrow from finding its target…?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,18,"Assassination Classroom, Vol. 18",,,
66bde628e86033ccbc24095f,363456,9781421590912,Manga ,Assasination Classroom,0,200,1,2.5,0,1,"Assassination Classroom, Vol. 16",en,Graphic Novels: Manga,Yusei Matsui,,VIZ Media LLC,200,2017-06-06T00:00:00.000Z,paperback,"What does a pathetic class of misfits have in their arsenal to combat their schoolteacher’s alien technology, bizarre powers and...tentacles?!\n\nEver caught yourself screaming, ""I could just kill that teacher""?\n\nWhat would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense!\n\nOkay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have in their arsenal to combat Teach's alien technology, bizarre powers and...tentacles?!\n\nKoro Sensei tells all: his former profession, his nickname, the mad scientists responsible for his unique cephalopod physiognomy, the love of his life, and why he wants to teach the 3-E students. New light is shed not only on his character, but on the reason he vowed to destroy the Earth in March. Will these revelations change 3-E’s commitment to assassinating their teacher (and saving the planet)?",2021-11-28T00:00:00.000Z,,,Assassination Classroom,16,"Assassination Classroom, Vol. 16",,,
66bde628e86033ccbc240960,390756,9783551794659,Manga ,My Hero Academia,0,208,1,3,0,1,"My Hero Academia, Vol. 4: Der Junge, dem alles in die Wiege gelegt wurde (My Hero Academia, #4)",de,,Kohei Horikoshi,,Carlsen,208,2017-01-31T00:00:00.000Z,paperback,"Wie würde eine Welt aussehen, in der 80% Prozent der Bevölkerung Superkräfte besäße? Helden und Bösewichte würden sich quasi pausenlos bekämpfen. Doch wie und wo könnten die Helden lernen, ihre Fähigkeiten effizienter zu nutzen? Natürlich an der MY HERO ACADEMIA! Und was ist mit den 20% der Bevölkerung, die ohne Superkräfte in diese Welt geboren wurden?",2021-11-29T00:00:00.000Z,,,My Hero Academia,4,"My Hero Academia, Band 4",,,
66bde628e86033ccbc240961,390755,9783551794666,Manga ,My Hero Academia,0,208,1,3,0,1,"My Hero Academia, Vol. 5: Shoto Todoroki – Origin (My Hero Academia, #5)",de,Graphic Novels: Manga,Kohei Horikoshi,,Carlsen,208,2017-03-28T00:00:00.000Z,paperback,"Nach dem Sportfest haben wir erfahren, dass Tenyas Bruder von einem Bösewicht übel zugerichtet wurde, doch Tenya scheint es mit Fassung zu tragen… Wenig Tage später brachen wir dann zum Praktikum an der Seite der Profi-Helden auf! Ich muss meinen eigenen Weg gehen… denn ich will mich verändern. Ich kann nicht länger vor meinem Vater davonrennen…! »Plus Ultra«!!",2021-11-29T00:00:00.000Z,,,My Hero Academia,5,My Hero Academia 05,,,
66bde628e86033ccbc240962,390754,9783551794673,Manga ,My Hero Academia,0,192,1,3,0,1,"My Hero Academia, Vol. 6: Es Brodelt (My Hero Academia, #6)",de,Graphic Novels: Manga,Kohei Horikoshi,,Carlsen,192,2017-05-30T00:00:00.000Z,paperback,"Wie würde eine Welt aussehen, in der 80% Prozent der Bevölkerung Superkräfte besäße? Helden und Bösewichte würden sich quasi pausenlos bekämpfen. Doch wie und wo könnten die Helden lernen, ihre Fähigkeiten effizienter zu nutzen? Natürlich an der MY HERO ACADEMIA! Und was ist mit den 20% der Bevölkerung, die ohne Superkräfte in diese Welt geboren wurden?",2021-11-29T00:00:00.000Z,,,My Hero Academia,6,Die erste Auflage immer mit Glow-in-the-Dark-Efferkt auf dem Cover! Yeah!,,,
66bde628e86033ccbc240963,390752,9783551794680,Manga ,My Hero Academia,0,192,1,3,0,1,"My Hero Academia, Vol. 7: Katsuki Bakugo – Origin (My Hero Academia, #7)",de,Graphic Novels: Manga,Kohei Horikoshi,,Carlsen Manga,192,2017-08-01T00:00:00.000Z,paperback,"Wie würde eine Welt aussehen, in der 80% Prozent der Bevölkerung Superkräfte besäße? Helden und Bösewichte würden sich quasi pausenlos bekämpfen. Doch wie und wo könnten die Helden lernen, ihre Fähigkeiten effizienter zu nutzen? Natürlich an der MY HERO ACADEMIA! Und was ist mit den 20% der Bevölkerung, die ohne Superkräfte in diese Welt geboren wurden?",2021-11-29T00:00:00.000Z,,,My Hero Academia,7,My Hero Academia 07: Katsuki Bakugo - Origin,,,
66bde628e86033ccbc240964,5390468,9782889510818,Manga ,Jujutsu Kaisen,0,197,1,4,0,1,Jujutsu Kaisen 00: Städtische Fachoberschule für Magie Tokyo,de,,Gege Akutami,Costa Caspary,KAZÉ Manga,197,2020-03-05T00:00:00.000Z,paperback,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a cursed spirit and won't leave him alone. Since Rika is no ordinary cursed spirit, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enrol, but can he learn enough in time to confront the cursed spirit that haunts him?",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,0.5,Band 0,,,
66bde628e86033ccbc240965,5390476,9782889510825,Manga ,Jujutsu Kaisen,0,192,1,4,0,1,"Jujutsu Kaisen, Band 1",de,,Gege Akutami,"Caspary, Costa",KAZÉ Manga,192,2019-11-07T00:00:00.000Z,paperback,"Although Yuji Itadori looks like your average teenager, his immense physical strength is something to behold! Every sports club wants him to join, but Itadori would rather hang out with the school outcasts in the Occult Research Club.\nOne day, the club manages to get their hands on a sealed cursed object. Little do they know the terror they’ll unleash when they break the seal...\n",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,1,Band 1,,,
66bde628e86033ccbc240966,5390483,9782889510832,Manga ,Jujutsu Kaisen,0,194,1,4,0,1,"Jujutsu Kaisen, Band 2",de,,Gege Akutami,"Caspary, Costa",Kazé Manga,194,2020-01-16T00:00:00.000Z,paperback,"When a cursed womb appears at a detention facility, Jujutsu High dispatches Itadori and the other first-years to handle the situation. However, the Curse they encounter is far stronger than they ever expected! Itadori and friends now have two options: run and maybe live, or fight and die. While they are distracted, powerful Curses with mysterious designs on Jujutsu High and Satoru Gojo are gathering…",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,2,Band 2,,,
66bde628e86033ccbc240967,5390488,9782889510849,Manga ,Jujutsu Kaisen,0,194,1,4,0,1,Jujutsu Kaisen 3,de,,Gege Akutami,Costa Caspary,KAZÉ Manga,194,2020-03-05T00:00:00.000Z,paperback,"Tensions are high as the Kyoto Goodwill Event between the Tokyo and Kyoto campuses of Jujutsu High approaches. But before the competition can even begin, a couple of Kyoto students confront Fushiguro and Kugisaki. Meanwhile, Yuji’s training gets interrupted by a mysterious crime involving grotesque bodily alterations caused by a Cursed Spirit...",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,3,Band 3,,,
66bde628e86033ccbc240968,3938148,9782889510856,Manga ,Jujutsu Kaisen,0,202,1,4,0,1,Jujutsu Kaisen – Band 4,de,,Gege Akutami,Costa Caspary,KAZÉ Manga,202,2020-06-02T00:00:00.000Z,paperback,"While investigating a strange set of mysterious deaths, Itadori meets Junpei, a troubled kid who is often bullied at school. However, Junpei is also befriended by the culprit behind the bloody incident—Mahito, a mischievous cursed spirit! Mahito sets in motion a devious plan involving Junpei, hoping to ensnare Itadori as well.",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,4,Band 4,,,
66bde628e86033ccbc240969,3938135,9782889510863,Manga ,Jujutsu Kaisen,0,192,1,4,0,1,Jujutsu Kaisen - Band 5,de,,Gege Akutami,,KAZÉ Manga,192,2020-07-02T00:00:00.000Z,paperback,"Everyone’s surprised (and not necessarily in a good way) when they find out Itadori is still alive, but there’s no time for a heartwarming reunion when Jujutsu High is in the midst of an intense competition with their rivals from Kyoto! But good sportsmanship doesn’t seem to be in the cards once the authorities decide to eliminate the Sukuna threat once and for all...",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,5,,,,
66bde628e86033ccbc24096a,3938158,9782889510870,Manga ,Jujutsu Kaisen,0,192,1,4,0,1,Jujutsu Kaisen - Band 6,de,,Gege Akutami,,KAZÉ Manga,192,2020-09-03T00:00:00.000Z,paperback,"During the Goodwill Event, the Kyoto School's authorities order their students to assassinate Itadori. However, Mahito and a horde of special grade curses and curse users complicate matters by attacking the students. The teachers move quickly to counterattack but find themselves cut off by a barrier. Can the students survive this demonic onslaught?!",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,6,,,,
66bde628e86033ccbc24096b,3938166,9782889510887,Manga ,Jujutsu Kaisen,0,192,1,4,0,1,Jujutsu Kaisen - Band 7,de,,Gege Akutami,,KAZÉ Manga,192,2020-11-05T00:00:00.000Z,paperback,"Despite the injuries and losses they suffered in an attack on the Goodwill Event, the students of Jujutsu High have little time rest as people start dying under mysterious circumstances. Could these strange deaths have anything to do with Sukuna's lost fingers?",2021-11-29T00:00:00.000Z,,,Jujutsu Kaisen,7,,,,
